11	1990	NVSQ	19:02	The Effect of Competition on Labor Management in Nonprofit Organizations	"Recent theories of formal organization have argued that the external environment has a determinant effect on organizational behavior and structure. Executives of 104 nonprofit human service organizations in a medium-sized city were surveyed to study the effect of perceived competition for scarce resources on labor management practices. Many executives perceived their environment to be both cooperative and competitive, most had adopted rational management procedures. No significant effect of competition on management was found."
12	1990	NVSQ	19:03	"Voluntarism, Nongovernmental Organizations, and Public Policy in the Third Reich"	Welfare institutions under Nazi rule have not been subject to sociological inquiry. The meager scientific interest in nongovernmental welfare institutions and the scanty knowledge about the role of voluntary welfare associations in the Nazi period are not proof of a clean slate.
13	1990	NVSQ	19:03	State and Welfare Groups: Competition or Cooperation? Some Observations on the Israeli Scene	"Voluntary welfare associations (VWAs) act both as pressure groups transmitting demands from citizens to state and as functional groups cooperating with government in the formulation and implementation of public policies. Pressure is employed within the pluralist configuration, in which VWAs retain their autonomy vis-ö-vis the state. Concerted action and partnership between state and associations occur under corporatism. In each model, a certain cost-benefit balance emerges. Under corporatism, the state devolves power in order to obtain legitimacy, associations forfeit their autonomy in order to gain integrated participation. Under pluralism, the state trades power for legitimacy, associations retain their autonomy at the expense of participation in decision making. This article examines the relevance of these ideas to the Israeli context. The corporatist relationship was expected to prevail when VWAs performed primary functions. When they fulfilled complementary roles, the relationship should tend to be pluralistic. These expectations were examined on eight VWAs, divided equally between the health (primary) and the handicapped (complementary) domains."
14	1990	NVSQ	19:03	Voluntary Organizations and Public Incentive Systems: A Norwegian Case	"This article discusses the role and significance of public policy and financial incentive systems for voluntary adult education organizations in Norway. The discussion focuses on the public policy goal of social commitment through equalization and the functioning of the voluntary organizations in relation to this goal. Ideals and realities are examined, and paradoxes or dilemmas related to the promotion of public policy objectives are outlined."
15	1990	NVSQ	19:03	Israeli and U.S. Orientations Toward Self-Help Groups for Families in Crisis	"This article explores the orientations toward self-help and mutual support groups held by people facing family crises in the United States and Israel. People from four different kinds of self-help groups in the two nations Parents of Children with Cancer and Parents of Murdered Children, from the United States, and Parents of Mentally Ill Children and Members of Families of New Immigrants, from Israel report on the kinds of activities and programs that their self-help and mutual support groups undertake and on the benefits that they receive from participation. The results indicate that these voluntary organizations can be helpful to people facing family crises. Further analysis distinguishes the differential impact on these reports of the types of family crises involved and the national cultures and social service systems of Israel and the United States."
16	1990	NVSQ	19:03	Activity Areas and Developmental Stages in Self-Help Groups	"This article reports on four and a half years of participant observation in two self-help associations, a Gray Panthers group and a Parents Circle of Young Drug Abusers. As the first step of our analysis, we developed a classification system for the activities of these groups (self-maintenance, mutual aid, socializing, voluntary work, and lobbying). This helped us to identify and characterize five developmental stages (solidarization, orientation, stabilization, differentiation, and institutionalization of one or more activity areas). We describe the development of the two groups and their transformation over time, suggest some hypotheses for further research, and discuss some implications of the results."
17	1990	NVSQ	19:03	Tax Expenditures: A Criticism of the Concept as Applied to Nongovernmental Organizations	"The concept of tax expenditures has become increasingly important during the last decade, and it may have far-reaching consequences for tax policy on nongovernmental organizations (NGOs). This article challenges the concept of tax expenditures as it is often applied to NGOs that operate as nonprofits. It argues that the concept is too vague and general to be applied to third sector organizations. Tax expenditure analysis lacks the theoretical basis necessary to classify most tax provisions. Any deviations from the chosen, so-called general (normative or reference) rules of taxation are too easily classified as a subsidy or transference from the government to the NGO. This subsidy perspective on NGOs oversimplifies the complex economic relationship between NGOs and the government. The article suggests some guidelines that can be applied in discussions of tax provisions and exemptions of relevance to NGOs."
18	1990	NVSQ	19:03	Methodological Issues in Studying the Effectiveness of Nongovernmental and Nonprofit Organizations	"Many theoretical and methodological difficulties have limited the development of research on the effectiveness of nonprofit organizations. After reviewing contemporary approaches to the task of defining and distinguishing among voluntary, nonprofit organizations, this article suggests several workable indicators that can advance research into effectiveness, especially if they are used in combination. It also presents and illustrates the uses of Boolean algebra as an analytical technique that promises to enhance comparative case study research."
19	1990	NVSQ	19:04	Expanding the Government-by- Proxy Construct: Volunteers in the Delivery of Public Services	Government by proxy the use of third parties rather than government employees and organizations to deliver publicly funded services is on the increase. Volunteers constitute one of the third parties through which governments fulfill important service responsibilities. This article discusses the advantages of this form of government by proxy as well as the implications of volunteer involvement for public management.
20	1990	NVSQ	19:04	Citizens Serving Government: The Extent and Distinctiveness of Volunteer Participation in Local Public Agencies	"This article examines the extent of volunteer participation in local government agencies, the distinctiveness of those volunteers in contrast to volunteers to other types of organizations, and the impact on public organizations by volunteers. A review of recent research indicates that volunteers can have a significant impact on the organizational practices and outcomes of local public agencies."
21	1990	NVSQ	19:04	Comparison of Volunteers in Public and Nonprofit Human Service Agencies	"In recent years, there has been a blurring of the traditional boundaries between the public and the nonpublic (for-profit and voluntary nonprofit) sectors. Studies in volunteerism to date have not yet addressed the issue of differences and similarities of volunteers in public and nonpublic agencies. In this article, we report on the first empirical study conducted of volunteers from the public and nonprofit sectors."
22	1990	NVSQ	19:04	"Volunteer Fire and Rescue Corporations: Structure, Process, and Survival"	"This article outlines the structure and process of volunteer fire and emergency medical corporations from a theoretical and practical perspective. Practical implications for the survival of these organizations are discussed namely, strategies for increasing participation of minorities and building rational coproductive relationships between corporations and local government."
23	1990	NVSQ	19:04	Themes in International Research on the Nonprofit Sector	"This article outlines major characteristics of the nonprofit sector in civil law, common law, socialist countries, and developing countries. Largely based on an international directory of nonprofit sector research, the article introduces common and country-specific research themes on the nonprofit sector in a comparative perspective. The article concludes by delineating several implications for research in the areas of taxonomy, measurement, intersectoral relations, and comparative institutional history."
24	1990	NVSQ	19:04	The Independence of Voluntary Organizations in a Social Democracy: Governmental Influences in Norway	"In spite of strong traditions favoring self-assuring voluntary organizations, in the Norwegian social democracy there is a development toward less independence in this sector. Increasing reliance on indirect taxation to finance the welfare state has put greater financial strain on formerly so-called tax-exempt organizations. In addition, large portions of the relatively detailed welfare state legislation do not take into account the special conditions of voluntary organizations, which therefore often become dependent on the leniency of enforcing agencies and tend increasingly to become more like quasi-governmental agencies."
25	1991	NVSQ	20:01	Managing Grants and Contracts: The Case of Four Nonprofit Social Service Organizations	"Nonprofit organizations face complex problems in managing resources on a continuing basis because their funding sources differ greatly in structure and predictability. Case studies of four nonprofit social service agencies, representing key theoretical dimensions from models of organizational behavior, show how the agencies relate to different funding sources and manage the challenges they present. Donations and government funding vary in their predictability and in the scope of management work they demand, such funding contingencies impede strategic planning and can drain other organizational resources. Funding relationships involve government agencies and nonprofit organizations in a system of mutual dependence."
26	1991	NVSQ	20:01	Commercial Venturing and the Transformation of America's Voluntary Social Welfare Agencies	"This article examines venturing, or the commercial sale of services and products, as a strategy employed by voluntary social agencies to bolster their faltering budgets. It reports the findings of a descriptive study of a population of 101 such agencies in greater Philadelphia. The authors suggest that the increase in commercial ventures by nonprofits is to some extent a by-product of the expansion of government contracting in the social welfare field. They conclude that even when successful, commercial ventures pose significant risks to nonprofit agencies."
27	1991	NVSQ	20:01	Participation in Policy Determination by Registered Nurses in Not-for-Profit and Proprietary Facilities	"It is generally assumed in the not-for-profit literature that when not-for profit and proprietary facilities coexist in the same industry, workers generally have a preference for employment in not-for-profit facilities. A question arises, however, as to whether the work environment is better in not-for-profit facilities. This article examines this issue, using data from the 1985 National Nursing Home Survey. Our results indicate that while the degree of participation in policy determination by registered nurses is greater in proprietary facilities than not-for-profit facilities, once personal and institutional controls are introduced, the effect of type of ownership on the degree of policy determination by registered nurses becomes insignificant. The main factor producing the gross differentials is found to be the larger average size of not-for-profit institutions."
28	1991	NVSQ	20:01	The Roots of Voluntary Agencies: A Question of Choice	"This article presents a conceptual framework for exploring the development of voluntary organizations. The first part of the theory distinguishes business and public bureaucracies from associations and defines the agency as a hybrid or ambiguous organization. The second part of the theory analyzes the system of roots of voluntary agencies, which is defined as the relationship between implicit welfare policy, financial resources, and human resources. It is suggested that voluntary agency development can be understood, and therefore planned, by examining its root system and that severe imbalances among operational explanations, root system, and governing body can lead to many familiar problems."
29	1991	NVSQ	20:01	Skill Transferal Benefits from Volunteer Experiences	"With increasing frequency, professional and popular publications contain references to or case studies about women who have made a successful transition from volunteer to paid employment through the use of skills learned through their volunteer work. This article describes how a selected sample of individuals in Virginia was able to transfer volunteer-developed skills to paid employment. It also provides information about the extent to which subjects were able to get college credit based on volunteer-developed knowledge and skills and introduces the concept that such skills may also be useful in initiating self-employment or obtaining supplemental income."
30	1991	NVSQ	20:01	Not-for-Profit Organizations in the Soviet Union: Turning On Some Lights	"This article describes the fledgling state and growth of not-for-profit organizations in the Soviet Union. The buoyant reappearance of this sector can be seen as a response to the legitimized recognition of gaps in service delivery at a time when social, political, and economic changes under perestroika create openings for new initiatives, which challenge the monolithic system in place. As such, not-for-profits reflect state failure and, at the same time, tentative movements toward a civic society. Some continuity with prerevolutionary practices and institutions is noted."
31	1991	NVSQ	20:01	"Political Culture, Nonprofit Organizations, and the Financing of Human Services"	"Students of fiscal policy have long noted the impact political culture has on spending levels. This relationship has not only been statistically demonstrated but is incorporated in the stereotypical views held of certain areas. Some states are frequently identified as low spenders, while others have a reputation for supporting services. When the federal government elected to reduce its support for many human services, an opportunity arose to understand whether political cultures had changed in some areas with regard to state and local support of human services. In states where the tradition was for low spending for services, did they respond by curtailing programs, or did the public or private sectors increase their spending? In Texas, a state with a history of low spending levels for human services, neither the state legislature nor local governments increased their fiscal responsibilities for human services. However, there was a large increase in private sector contributions. The pattern of this response not only sheds new light on the political culture of Texas but also raises important challenges for financing nonprofit agencies and delivering human services."
32	1991	NVSQ	20:02	Four Sectors or Five? Retaining the Member-Benefit Sector	"The sectors of society include not only the government, business, and nonprofit sectors but also the personal (expanded household) sector. The nonprofit sector is the fourth (and, if necessary, fifth) sector, not the third sector. Either the membership sector (member-serving nonprofits) is recognized as a significant part of the nonprofit sector more adequately, or it should be seen as a fifth sector."
33	1991	NVSQ	20:02	Varieties of Activism in Three Western Democracies	"A cross-cultural comparison of the characteristics of activists and initiators in three modes of action indicates that civic attitudes, group mobilization, and capacities are more important than dissatisfaction and values as backgrounds of activism. Although the three modes of direct action tend to be applied in different situations, they also have much in common. Instead of distinguishing unconventional from conventional participation, one might speak of varieties of activism."
34	1991	NVSQ	20:02	Neighborhood Needs and Organizational Resources: New Lessons from Detroit	"Despite declining conditions in many U.S. urban neighborhoods, some people have organized and planned programs and services at the neighborhood level. This article reports research designed to assess the scope and quality of participation in neighborhood organizations in Detroit, one of the nation's most seriously distressed cities. The findings suggest that although people participate in organizations with a wide range of activities and accomplishments, their leaders perceive that neighborhood problems are worsening and that neighborhood participation and organizational resources are not necessarily enough to reverse decline."
35	1991	NVSQ	20:02	Self-Help Groups Providing Services: Conflict and Change	"Since 1963, the lives of thousands of psychiatric patients in the United States have been drastically and dramatically changed by a national policy change to community-based mental health care. Faults in the implementation of that policy have often placed the burden of care for these patients in the hands of their families. Several years ago, a self-help group composed of parents of chronically mentally ill adults founded two small residential facilities for their patient-children. One facility was intended to be an innovative attempt to provide care for this population but quickly became a facility like those established by professionals. The other facility unintentionally preserved the model of the first. This study looks at the development of the parents self-help group, the two facilities, and the conflicts that developed because of these attempts to provide formal services to the mentally ill."
36	1991	NVSQ	20:02	Trustee Motivation and Board Effectiveness	"This article describes the relationship between governing boards effectiveness in private colleges and the specie factors that motivate trustees to join and serve on boards. Far more often among members of effective rather than ineffective boards, trustees motives are institution-specific and institution-centered, springing from deep affection and a sense of connection to the college. Research results are analyzed in terms of three motivational frameworks, none of which is capable of reflecting the differences in motivation that distinguish members of effective boards. We offer a rudimentary new framework for differentiating boards on the basis of the extent of trustees identification with the institution."
37	1991	NVSQ	20:02	"Relationships Among Market Work, Work Aspirations, and Volunteering: The Case of Retired Women"	"Work by economists offers differing explanations for the volunteer participation of women. Mueller argues that women volunteer as a stepping- stone to employment in the market. Blau argues that, because of the constraints women face, volunteer activity serves as a substitute for work in the market. A synthesized view argues that both the substitution and the stepping-stone hypotheses help explain volunteer behavior. This paper examines whether such a synthesized view is consistent with the experiences of retired women, using data from the Panel Study of Income Dynamics. The empirical results strongly support the idea that retired women volunteer as a substitute for market work. The results are also consistent with the idea that some women may use volunteer participation as a stepping-stone to work in the market."
38	1991	NVSQ	20:03	Organized Philanthropy's Response to AIDS	"In many ways philanthropy, more than government, has risen to the challenge of responding to AIDS. Still, the private response has not been uniform. Instead, it has been conditioned by a number of factors, both internal and external to foundation and corporate donor communities. What can be learned from philanthropy's response to AIDS during the first decade of the epidemic?"
39	1991	20:03	20:03	The Volunteer Response to the AIDS Epidemic in New York City: Implications for Research on Voluntarism	"This article examines changes in the demand for voluntary labor, focusing on how volunteers were mobilized to provide services in response to the AIDS epidemic in New York City. It considers how social change modifies the demand for voluntary labor and the distribution of unpaid workers in various types of jobs and organizations. The volunteer response to AIDS was shaped by a number of different historical, cultural, and political factors. The study also suggests ways researchers could broaden their focus on the motivations of volunteers and the place of voluntarism in American life."
40	1991	20:03	20:03	Gay AIDS Voluntarism as Political Activity	"In a number of respects, the voluntary response of New York City's sizable gay community to AIDS, through Gay Men's Health Crisis (GMHC), has been unique. In addition to its important advocacy and service-providing functions, the work of GMHC assumed significant political dimensions that served to counter discrimination, empower the organization's adherents, and help preserve their sense of community in the face of a medical and social catastrophe."
41	1991	20:03	20:03	Inequity and Power in the Nonprofit Sector: A Comparative Analysis of AIDS-Related Services for Gay Men and Intravenous Drug Users in Chicago	"The nonprofit AIDS service system in Chicago serves gay men better than it serves intravenous drug users. This inequity is related to differences in power of the groups of actors involved. Recommendations are made for the development of a nonprofit sector response to the second wave of AIDS, which is characterized by increased infection among intra venous drug users. Much can be gained in paying more attention to the concept of power in the theory of the role of the nonprofit sector."
42	1991	20:03	20:03	The Citizens Commission on AIDS: A Private-Sector Response to an Epidemic	"The Citizens Commission on AIDS for New York City and Northern New Jersey was created by a consortium of foundations to stimulate private-sector leadership in the region. Its activities included creating and seeking endorsements for a set of principles on AIDS and the workplace, advocating more drug-treatment facilities and community-based alternatives to hospital care, and continuing support for prevention and education. The commission format has advantages as well as disadvantages, which are explored in this case study."
43	1991	NVSQ	20:04	On Sharing: A Preface to an Economic Theory of Voluntary Action	"This article constitutes a preface to an economic foundation of a theory of the voluntary sector-the share economy. The paper is divided into four sections. The first section is concerned with sharing as an alternative mode of interaction in a society, differing from two-way exchange and one-way transfer transactions and constituting an important element in building up communities. The analysis emphasizes the importance of certain types of goods requiring sharing. The characteristics of these goods, which are referred to here as collective goods, are explored in the second section. The third section shows that, from the point of view of social and economic efficiency, the production of collective goods will have to be assumed at least partially by a special economic sector termed the voluntary sector. Therefore, the voluntary sector and the transaction of sharing play a significant role in the allocation of resources comparable to the role assumed by the institutions of the market (exchange sector) and government (transfer sector). A concluding remark discusses some political ramifications of the economy of the voluntary sector."
44	1991	NVSQ	20:04	Issues of Accountability in Health Charities: A Case Study of Accountability Problems Among Nonprofit Organizations	"Although record amounts of money and other resources are being donated to American charities, few discussions focus on the issue of accountability. This article attempts to lay the framework for such a discussion by examining charitable health organizations as a case study. Such issues as fiscal responsibility, fund-raising, organizational structure, and political lobbying are explored in an effort to define the problems that surround the concept of accountability in the nonprofit sector."
45	1991	NVSQ	20:04	Permanent Disaster Volunteers: Where Do They Fit?	"Voluntary action scholars and disaster researchers have paid little attention to the permanent volunteer in the context of large-scale social crisis. In contrast, there have been many studies on particular types of volunteering behavior in the everyday setting, such as bystander intervention, while many other studies have explored the personality profile and organizational settings of full-time career emergency workers, such as police, ambulance, and fire officers. The comparative lack of systematic inquiry on disaster volunteerism has implications for countries like Australia, where the disaster management system relies heavily on a trained and readily available unpaid citizenry. In particular, little practical material is currently available that deals with the management of permanent volunteers as a specific emergency worker group. In an effort to remedy this imbalance and encourage further study of this group, this article explores the characteristics of permanent disaster volunteerism and their location within the existing knowledge framework of volunteerism and voluntary organizations."
46	1991	NVSQ	20:04	Voluntary Organizations in Developing Countries and Colonial Societies: The Social Service Department of the Palestine Jewish Community in the 1930s	"Voluntary organizations may serve somewhat different functions in developing countries and colonial societies than they do in more developed countries. In all societies, voluntary organizations engage in social action in order to make their governments more responsive to the social needs and political rights of the population, but this function is especially crucial in societies where there is no access to the political decision-making structures. This case study explores yet another role for the voluntary organization: the deliberate and planful utilization of a voluntary organization structure to prepare for self-government and political independence. The establishment and early years of operation of the Social Service Department of the Jewish National Council in British-ruled Palestine in the 1930s serves as the example."
47	1991	NVSQ	20:04	Contracted Services: Issues for the Nonprofit Agency Manager	This article reports the findings of one of the few studies to examine how administrators in nonprofit agencies manage contracted services. The analytic framework for explaining and describing managers experience is their primary metaphor: contracted services as a game.
48	1991	NVSQ	20:04	A Methodology for Measuring the Financial Vulnerability of Charitable Nonprofit Organizations	"This article defines a charitable nonprofit organization as financially vulnerable if it is likely to cut service offerings immediately when a financial shock occurs. It discusses why the vulnerability of the nonprofit sector is of interest to researchers, explores the destabilizing role of third-party finance, considers the reasons for the lack of research on vulnerability, and presents a conceptual framework for identifying financially vulnerable nonprofits. Four vulnerability criteria are defined and applied to a 1983 national sample of tax returns filed by 4,730 U.S. charitable nonprofits. The financial data of at-risk organizations are then analyzed to discern the characteristics of vulnerable and other nonprofit organizations."
49	1992	NVSQ	21:01	Volunteerism: The Self-Regarding and Other-Regarding Aspects of the Human Spirit	"Volunteerism develops from two fundamental human inclinations: the self-regarding inclination, which focuses on creative human powers, and the other-regarding tendency, which focuses on altruistic human powers. It is crucial to recognize the primary nature of freedom of choice in the voluntary act. In that regard, volunteering becomes an important spiritual act of human beings."
50	1992	NVSQ	21:01	Volunteering and Empowerment in Secondary Schools	"This study explores the rationales for and consequences of voluntary community participation in the life of a school. Thirty-one teachers and volunteers from three schools were identified and formally interviewed. The six types of involvement reported were found to be more needs-based when participants were asked about the rationales of others. Women reported more personal and social rationales, men more instrumental rationales, personal empowerment was a fundamental consequence of involvement, and the situational characteristics of volunteers were essential to under standing their personal needs and sources of empowerment. The findings challenge the institutional rationale, support the idea that volunteers can achieve altruistic and egoistic goals simultaneously, and affirm a belief in lifelong education."
51	1992	NVSQ	21:01	"A Commission to Change: The United Methodist Church in Detroit, Michigan, 1950-1980"	"In the last decade, nonprofit organizations have become the focus of much inquiry and research. Before Reagan's invitation to volunteer, before Bush's Thousand Points of Light, the United Methodist Church in Detroit was behaving as a nonprofit organization bent on changing its urban environment. Although sincere attempts were made to influence its community and congregations, the church often responded to external pressures by readjusting its goals, thereby diminishing the potential for significant, long-lasting social or political change. Like other nonprofit organizations, the United Methodist Church, limited by its size and its dependence on voluntary contributions, organizational democracy, and organizational networks, was more often a respondent to change than an agent of change."
52	1992	NVSQ	21:01	Enterprise in Religious-Based Organizations	"Personal interviews of representatives of selected Jewish and Christian religious organizations yielded data on 105 commercial enterprises. Four case studies illustrate the types of religious enterprise that were identified. The sacred and secular dimensions of the assets and constraints that affect management in religious enterprise are also discussed. Sacred assets identified include committed leadership and staff, committed constituents, volunteers, working environment/spiritual vision, and spiritual tools. Tax exemption was identified as a secular asset. Sacred constraints identified were religious laws and imperatives, mission conflict, and refusal to exploit supporters. Secular constraints include staff compensation, limited business experience, and threatened loss of tax exemption."
53	1992	NVSQ	21:01	Attitudes Toward Homeless Persons of Those Attending New York City Community Board Meetings	"Attitudes toward homeless persons were studied in persons attending community board meetings in New York City. For these respondents, direct contact with homeless persons and occupation characterized as professional were the most important variables related to favorable attitudes toward homeless persons and the establishment of shelters. Results were compared with those of a previous study of persons employed in New York, for whom information gained from media was most related to attitudes."
54	1992	NVSQ	21:01	"National Nonprofit, Voluntary Associations: Some Parameters"	"A sample of national nonprofit organizations drawn from the national Encyclopedia of Associations (1988) is examined. Principal findings include that these organizations have recently grown at 3.6 percent per year, are mainly work or leisure oriented, have a mean age of eighteen years (younger than in a 1975 study), have mainly individual (rather than organizational) memberships, a median size of 445 (much higher for individuals than organizations), and small staffs (median estimated to be zero), and show declining concentration in the Washington, D.C., New York City, and Chicago metropolitan areas as a set (but a rise in Washington, D.C., locations). Some interpretations of the data are offered."
55	1992	NVSQ	21:01	Active Members in Nuclear Repository Issues Organizations: A Demographic Research Note	"Leaders and active members of social movement organizations concerned with the Hanford Nuclear Repository in a rural area of eastern Washing ton State have been surveyed. To comprehend better the demographic characteristics of the active members of environmental organizations, a case study was developed. Hypotheses were formed and tested. The results suggest that well-educated, low-to-middle-income marginal persons who are underemployed and seeking meaning in their lives form the active membership of environmental movement organizations. Further in-depth analysis of membership characteristics is necessary to test the results reported in this research note."
56	1992	NVSQ	21:02	Local Human Services Provision by Religious Congregations: A Community Analysis	"This study examines how religious congregations in one community responded to the new federalism of the Reagan era. One hundred and twenty-eight congregations were surveyed to determine their participation in three post-budget cut community-based programs. Findings show the various levels of involvement, including volunteering, giving money, and donating goods. The article also explores the factors that contribute to community outreach by religious congregations."
57	1992	NVSQ	21:02	Ideology or Pragmatism? Further Reflections on Voluntary and Public Sector Relations in the Nineteenth Century	"Cooperation between the public and voluntary sectors is not a new phenomenon but was already common in the nineteenth century. Then as now, the boundaries between the two sectors were not clearly defined. The extent of interpenetration and shared activities has been underestimated or ignored by many, but there is abundant evidence to suggest that nineteenth-century Americans did not hesitate to request and use governmental help, just as government had no qualms about using private organizations to carry out many of its welfare responsibilities. All levels of government (local, state, and federal) were involved in various relationships with voluntary organizations. Selected data to support this proposition are presented. This commingling of public and private sector activities has become a characteristic of American society, but the concern over the relationship between these sectors persists. Possible reasons for this continuing concern, as well as implications for contemporary welfare issues, are explored."
58	1992	NVSQ	21:02	Hispanic Nonprofit Organizations in the State of California	"This article presents an initial assessment of the numbers and functions of nonprofit organizations within the California Hispanic community, whose population will soon constitute one-third of the state total. The changing social and political realities accompanying rapid population growth have stimulated a notable expansion in numbers and kinds of nonprofit groups. Changing realities have also motivated key organizations to replace older, piecemeal approaches to community problems with regional and strategic ones."
59	1992	NVSQ	21:02	Explaining Changes in the Population of Voluntary Organizations: The Roles of Aggregate and Individual Level Data	"This article demonstrates the simultaneous need for time-series and multilevel data in order to understand organizational transformation. It is based on data from an extensive research project on voluntary organizations that encompassed the total registration of nongovernmental organizations in a Norwegian province at three different times. Theoretical and methodological problems concerning organizational theory in general, and population ecology in particular, are identified."
60	1992	NVSQ	21:02	Voluntary Association Boards: A Reflection of Member and Community Characteristics?	"This study examines U.S. affiliates of an international voluntary association (Habitat for Humanity) and the relationship of local board composition, membership composition, and community characteristics. Using survey and census data, we were interested in whether characteristics of the local community are important predictors of the types of members recruited and the kinds of persons who emerge as voluntary organization leaders. We found that the characteristics of the local community influence composition and the size of membership and boards of directors. Additionally, we found that membership composition is also related to board composition."
61	1992	NVSQ	21:03	Taking the Strain of Change: U.K. Local Voluntary Agencies Enter the Post-Thatcher Period	"This article draws together the findings from a program of research undertaken in the United Kingdom during the decade 1980-1990 (the Thatcher period). Using an analytic framework that distinguishes among the activities of agencies, their implicit welfare policies, organizational structures, governance systems, and human and financial resources, this article explores changes in the work of local voluntary and nonprofit agencies. Major changes in each of these dimensions are identified, and the relationships among them are discussed. The broad objective of the article is to increase understanding of the underlying structures of voluntary agencies."
62	1992	NVSQ	21:03	"Do Nonprofit Boards Make a Difference? An Exploration of the Relationships Among Board Structure, Process, and Effectiveness"	"The contribution of board structure and process dynamics to organizational and board effectiveness is the focus of this article. Based on data collected from a cross section of Canadian nonprofit organizations, the results show a positive association between the perception of board effectiveness and the use of many of the most widely advocated prescriptions on how a nonprofit board of directors should operate. However, when objective indicators of organizational performance are examined, the link between performance and board behaviors is found to be more limited."
